MODEL_NAME,NUM_EPOCHS,NUM_TRAJ,TRAJ_LENGTH,ACTIVATION,HIDDEN_SIZE,BETA,TRAIN_LOSS,TRAIN_AVERAGE_EUCLIDEAN_DISTANCE,VAL_LOSS,VAL_AVERAGE_EUCLIDEAN_DISTANCE,TEST_LOSS,TEST_AVERAGE_EUCLIDEAN_DISTANCE,Lyapunov1,Lyapunov2,Lyapunov3,MIN_SV3,MIN_GRAD_SV3
2026-08-04T20-28-08_tanh_8_9,200,100,5,tanh,8,1,5.96e-05,0.0114509,0.0001931,0.0176327,4.08e-05,0.0104554,0.902234590675564,-0.019926988478487,-16.322567749093604,0.7473775324852839,-0.2988933065054555
2026-08-04T20-28-08_tanh_8_10,200,100,5,tanh,8,1,1.27e-05,0.0051701,9.8e-06,0.0048595,1.19e-05,0.0050185,0.9035665130422542,-0.0183228259485897,-13.598490431614389,0.8175646208294001,-0.3486676332050377
2026-08-04T20-28-08_tanh_8_11,200,100,5,tanh,8,1,6.84e-05,0.0110848,0.0003798,0.0219606,7.92e-05,0.0132092,0.9041865149929208,-0.0089231801775461,-15.048327201355551,0.7966441368157712,-0.2510431376261596
2026-08-04T20-28-08_tanh_8_12,200,100,5,tanh,8,1,0.0001374,0.01599,0.0001187,0.0166505,9.5e-05,0.0151865,0.8891621629702049,-0.018783100046488,-16.472309162744097,0.7321630448397171,-0.4200439907496506
2026-08-04T20-28-08_tanh_8_13,200,100,5,tanh,8,1,5.27e-05,0.010471,4.35e-05,0.0099267,9.9e-05,0.0145184,0.898230647868119,-0.007179592793715,-14.84742821064783,0.7954359351572691,-0.3172921390767774
2026-08-04T20-28-08_tanh_8_14,200,100,5,tanh,8,1,6.64e-05,0.0119241,5.45e-05,0.0113081,6.61e-05,0.0125131,0.9036022696392584,-0.0207893132621682,-15.68187218363244,0.7738078477500901,-0.2618511400943218
2026-08-04T20-28-08_tanh_8_15,200,100,5,tanh,8,1,5.35e-05,0.0103314,6.14e-05,0.0111792,0.0001424,0.0165857,0.5951954629267731,-0.011990047616413,-12.802601865963036,0.7998606977567073,-0.4682266707647392
2026-08-04T20-28-08_tanh_8_16,200,100,5,tanh,8,1,7.42e-05,0.0128665,0.0001061,0.0146471,0.0001979,0.0160858,0.7802396304645343,-0.01146880678092,-17.283906829895137,0.7307587890616308,-0.404712930062573
2026-08-04T20-28-08_tanh_8_17,200,100,5,tanh,8,1,5.76e-05,0.011185,0.0001036,0.0135997,8.08e-05,0.0124442,0.9094293444044348,-0.0155578009767567,-15.597017045925105,0.7649500496662237,-0.3403292042195838
2026-08-04T20-28-08_tanh_8_18,200,100,5,tanh,8,1,6.56e-05,0.0108372,2.62e-05,0.0077274,4.33e-05,0.0098444,0.907688865063623,-0.0134094959903503,-14.44100473728858,0.8170301490783324,-0.3461392824987502
2026-08-04T20-28-08_tanh_8_19,200,100,5,tanh,8,1,7.63e-05,0.0122698,0.0001286,0.0159614,6.5e-05,0.0122221,0.8934600039192375,-0.0105047593962401,-15.24684757728257,0.7830478809395562,-0.400430226736686
2026-08-04T20-28-08_tanh_8_20,200,100,5,tanh,8,1,9.17e-05,0.0133208,0.000387,0.0260088,4.2e-05,0.0101998,0.8687375863886851,-0.0144818520349845,-15.883023814953397,0.7782735901395497,-0.341164991036838
2026-08-04T20-28-08_tanh_8_21,200,100,5,tanh,8,1,5.71e-05,0.0107957,6.02e-05,0.011277,0.00029,0.0203872,0.8999973661371167,-0.0181624357921208,-15.132957998534632,0.7811437161327597,-0.3434682238631864
2026-08-04T20-28-08_tanh_8_22,200,100,5,tanh,8,1,0.0001202,0.01612,0.0001192,0.0171926,7.7e-05,0.0135963,0.9028460551280888,-0.0154022869265822,-16.311960082289513,0.7579444694484135,-0.3242023219687662
2026-08-04T20-28-08_tanh_8_23,200,100,5,tanh,8,1,4.06e-05,0.0086343,7.29e-05,0.0107914,6.31e-05,0.0117054,0.8791832837069735,-0.0055670280935258,-15.163496942808385,0.7704714431424196,-0.3058252118831955
2026-08-04T20-28-08_tanh_8_24,200,100,5,tanh,8,1,6.58e-05,0.0117819,3.44e-05,0.0097421,6.23e-05,0.0103052,0.9010057333007504,-0.0098523602106536,-15.463414917501185,0.7800227670420561,-0.3660278716105536
2026-08-04T20-28-08_tanh_8_25,200,100,5,tanh,8,1,0.0001372,0.01742,0.000147,0.0167298,0.001934,0.048509,0.9080174517736974,-0.0215779726492692,-17.306079672638525,0.7175036561767565,-0.3835666053498859
2026-08-04T20-28-08_tanh_8_26,200,100,5,tanh,8,1,2.65e-05,0.0075636,1.92e-05,0.0065073,3.08e-05,0.0078881,0.9098976613778048,-0.0141613764369772,-14.553501446364228,0.786193066714207,-0.2666229959065324
2026-08-04T20-28-08_tanh_8_27,200,100,5,tanh,8,1,9.3e-05,0.0133299,0.0001604,0.0166424,5.45e-05,0.01068,0.8962456062720159,-0.0145857692271407,-15.778285614615625,0.7788549033223078,-0.7956332655676833
2026-08-04T20-28-08_tanh_8_28,200,100,5,tanh,8,1,0.0002128,0.0202485,0.0007464,0.0277453,0.0006939,0.0299658,0.8241107531817722,-0.0116904924685728,-17.723853796298176,0.7449935686225281,-0.4997087582046145
2026-08-04T20-28-08_tanh_8_29,200,100,5,tanh,8,1,5.58e-05,0.0104436,4.07e-05,0.0100021,4.65e-05,0.0100944,0.9046261111136356,-0.0147900559869029,-16.524959293076527,0.7779171142754414,-0.5563213527207156
2026-08-04T20-28-08_tanh_8_30,200,100,5,tanh,8,1,6.24e-05,0.0112307,0.0001182,0.0143885,0.0001248,0.0169437,0.8989651216596375,-0.0180939536031321,-16.080378205157576,0.7721008640415501,-0.3143092823158667
2026-08-04T20-28-08_tanh_8_31,200,100,5,tanh,8,1,1.47e-05,0.0057568,1e-05,0.004976,2.01e-05,0.0064365,0.8958482748441765,-0.0150272166769212,-15.618781650937738,0.7225648352866366,-0.3024960369373181
2026-08-04T20-28-08_tanh_8_32,200,100,5,tanh,8,1,2.72e-05,0.0077702,1.69e-05,0.0066854,3.73e-05,0.0084942,0.9075105208338872,-0.0066107338073552,-15.030209809429005,0.8016513880039884,-0.3930342313253776
2026-08-04T20-28-08_tanh_8_33,200,100,5,tanh,8,1,8.43e-05,0.0129472,0.0003441,0.0193963,0.0002812,0.0220448,0.8974383702544859,-0.0119511945485829,-17.074797900741345,0.7409365919722015,-0.4383443823177486
2026-08-04T20-28-08_tanh_8_34,200,100,5,tanh,8,1,4.49e-05,0.0096704,1.27e-05,0.0058665,6.47e-05,0.0108308,0.902432263165917,-0.017818005827506,-13.93310924641103,0.800855028242267,-0.3259368615600067
2026-08-04T20-28-08_tanh_8_35,200,100,5,tanh,8,1,0.000136,0.0176565,0.0001189,0.01659,8.67e-05,0.0153724,0.905404221486292,-0.0134430869216307,-15.59209142654692,0.7804556458812019,-0.3405076089928099
2026-08-04T20-28-08_tanh_8_36,200,100,5,tanh,8,1,0.0001623,0.0184024,0.0001998,0.0183283,0.0005882,0.028654,0.9025833301477116,-0.0137976837318397,-16.751085814596728,0.7605598084381893,-0.3804883134964575
2026-08-04T20-28-08_tanh_8_37,200,100,5,tanh,8,1,4.14e-05,0.0093696,5.43e-05,0.0104978,9.84e-05,0.0128319,0.8832535759659071,-0.0066013430363474,-13.964581149368462,0.8049955464514238,-0.3272637663615457
2026-08-04T20-28-08_tanh_8_38,200,100,5,tanh,8,1,6.45e-05,0.0115662,7.79e-05,0.0115321,4.17e-05,0.0099709,0.9048885681627132,-0.0115561111484821,-15.391464466939752,0.7953848863340431,-0.6284684664621099
2026-08-04T20-28-08_tanh_8_39,200,100,5,tanh,8,1,7.84e-05,0.0126982,5.44e-05,0.0118161,3.95e-05,0.009798,0.8919976610860052,-0.0159603314763955,-16.332530126377442,0.7830723990511401,-0.4124209195078571
2026-08-04T20-28-08_tanh_8_40,200,100,5,tanh,8,1,5.43e-05,0.0110712,9.42e-05,0.0141638,3.24e-05,0.0088251,0.9047398346480524,-0.0134853224973963,-15.751515970472846,0.7749037371316959,-0.2725819795414441
2026-08-04T20-28-08_tanh_8_41,200,100,5,tanh,8,1,6.96e-05,0.0114806,6.36e-05,0.0115324,0.0001383,0.0143176,0.8893171760932811,-0.0153291979480244,-16.187777577612707,0.7733090227567444,-0.3257021828444545
2026-08-04T20-28-08_tanh_8_42,200,100,5,tanh,8,1,6.71e-05,0.0113199,3.16e-05,0.0083859,0.000242,0.0197007,0.8499725842559549,-0.0141349465947925,-14.427272542754393,0.7941696606328472,-0.428711690263645
2026-08-04T20-28-08_tanh_8_43,200,100,5,tanh,8,1,5.88e-05,0.0112041,6e-05,0.0109661,0.0001012,0.0154766,0.8927775448481003,-0.0108894659288881,-15.26493768646983,0.7858279518959239,-0.2785473683085171
2026-08-04T20-28-08_tanh_8_44,200,100,5,tanh,8,1,8.67e-05,0.0141042,5.34e-05,0.0117153,0.0001127,0.016379,0.8866832468736497,-0.0109873258318429,-13.869331143776105,0.8013724084299201,-0.6693723984481227
2026-08-04T20-28-08_tanh_8_45,200,100,5,tanh,8,1,2.02e-05,0.0066277,5.95e-05,0.0086597,1.64e-05,0.0055681,0.8960544961590975,-0.0134395299150231,-15.85745956756882,0.7838870441641291,-0.3284081701949459
2026-08-04T20-28-08_tanh_8_46,200,100,5,tanh,8,1,5.25e-05,0.0098699,8.63e-05,0.0130084,5.62e-05,0.0109319,0.9131724614815036,-0.0153018073095908,-15.767456303767062,0.7894778584240981,-0.2419351184398011
2026-08-04T20-28-08_tanh_8_47,200,100,5,tanh,8,1,6.15e-05,0.0108727,4.12e-05,0.0101916,3.17e-05,0.0091883,0.894129352054793,-0.0102597926096029,-15.719600972815703,0.7557037868738334,-0.4001739447946351
2026-08-04T20-28-08_tanh_8_48,200,100,5,tanh,8,1,7.59e-05,0.0122084,9.11e-05,0.0134395,3.75e-05,0.0097311,0.8961290606184873,-0.0180941830057332,-15.771418530107832,0.797530809694768,-0.3264027409937531
2026-08-04T20-28-08_tanh_8_49,200,100,5,tanh,8,1,2.52e-05,0.0069691,2.02e-05,0.0063425,0.0002356,0.0181431,0.900598525816539,-0.0121864319919222,-15.563821100040908,0.7870613832539245,-0.3125870331093371
2026-08-04T20-28-08_tanh_8_50,200,100,5,tanh,8,1,5.95e-05,0.0110285,5.35e-05,0.0108721,0.0001291,0.0160721,0.9024416846348912,-0.0088104787554991,-15.425721208893586,0.7896738549332636,-0.3029570094506967
2026-08-04T20-28-08_tanh_8_51,200,100,5,tanh,8,1,5.14e-05,0.0104279,7e-05,0.0126608,5.53e-05,0.0105939,0.8945540294615208,-0.0113034387449945,-15.56791223623632,0.773972990902918,-0.2642690402009656
2026-08-04T20-28-08_tanh_8_52,200,100,5,tanh,8,1,4.68e-05,0.0094209,3.86e-05,0.009215,0.0001956,0.0184952,0.890799798881801,-0.0146537076400125,-15.400410068923026,0.783578282690417,-0.29286184279259
2026-08-04T20-28-08_tanh_8_53,200,100,5,tanh,8,1,7.6e-06,0.004061,1.22e-05,0.0047323,7.3e-06,0.0042161,0.9090196163256256,-0.0141314311570374,-14.534853861301158,0.789642821353365,-0.3681670293548045
2026-08-04T20-28-08_tanh_8_54,200,100,5,tanh,8,1,5.96e-05,0.0109115,0.0002109,0.0169421,4.34e-05,0.0103259,0.8820214274952626,-0.0064726268155409,-16.49652340763371,0.765722169645086,-0.3547407846020078
2026-08-04T20-28-08_tanh_8_55,200,100,5,tanh,8,1,7.29e-05,0.0118896,4e-05,0.0092968,4.45e-05,0.0105994,0.9029742907669268,-0.0127596702990076,-14.606973360714957,0.7977005867241118,-0.3862521135191854
2026-08-04T20-28-08_tanh_8_56,200,100,5,tanh,8,1,3.74e-05,0.0085189,0.0001146,0.011622,3.03e-05,0.0084241,0.8838977475461445,-0.0070969476687272,-15.61947811954828,0.7920310228077659,-0.2384345938583998
2026-08-04T20-28-08_tanh_8_57,200,100,5,tanh,8,1,4.86e-05,0.0097,5.87e-05,0.0111103,3.68e-05,0.009778,0.8996727166268915,-0.0145622700372611,-15.436329175498372,0.774631536908149,-0.3281816688492379
2026-08-04T20-28-08_tanh_8_58,200,100,5,tanh,8,1,0.0001936,0.0191763,0.0001781,0.0203092,0.0007365,0.0333667,0.8880387467798616,-0.0103704200154079,-16.44472634662737,0.7518803474408744,-0.4865457305272548
2026-08-04T20-28-08_tanh_8_59,200,100,5,tanh,8,1,6.27e-05,0.0110518,9.35e-05,0.0121587,0.0001823,0.0186091,0.8944717812744658,-0.0149435042700912,-15.384842839692286,0.7852843407923964,-0.3779506711233149
2026-08-04T20-28-08_tanh_8_60,200,100,5,tanh,8,1,2.33e-05,0.0070169,4.21e-05,0.0091127,1.98e-05,0.0068679,0.9090401476863812,-0.014847384334336,-15.56847932062773,0.7824356545732754,-0.2811150764221448
2026-08-04T20-28-08_tanh_8_61,200,100,5,tanh,8,1,0.0002125,0.0206059,0.0001784,0.0208274,0.0001364,0.0177971,0.8626033853801646,-0.0166903452760771,-15.213276430789074,0.795101508960931,-0.2349109593085951
2026-08-04T20-28-08_tanh_8_62,200,100,5,tanh,8,1,8.24e-05,0.0126264,6.45e-05,0.0121376,0.0002246,0.0165234,0.9060660557677516,-0.0114606766802953,-15.325274741896855,0.7839482874530349,-0.2940308113486772
2026-08-04T20-28-08_tanh_8_63,200,100,5,tanh,8,1,3.2e-05,0.0081235,3.5e-05,0.0083329,3.24e-05,0.0084572,0.8919986086715721,-0.0226167415238899,-16.186262199289324,0.7813444119777524,-0.2769872893916369
2026-08-04T20-28-08_tanh_8_64,200,100,5,tanh,8,1,5.71e-05,0.0109928,0.0001499,0.0168891,3.33e-05,0.0085064,0.8536441333225622,-0.0064536175766252,-14.756846084767291,0.7914721404525759,-0.4248420688196253
2026-08-04T20-28-08_tanh_8_65,200,100,5,tanh,8,1,2.41e-05,0.0070601,6.64e-05,0.0096274,2.34e-05,0.0070337,0.8998762662954543,-0.015280290145434,-14.98583631962041,0.8024435447218451,-0.3601132716792227
2026-08-04T20-28-08_tanh_8_66,200,100,5,tanh,8,1,0.0001184,0.0149731,5.9e-05,0.0126457,0.0003644,0.0208015,0.8965357165699791,-0.0105622248908734,-15.68385004678492,0.7843303917325394,-0.2725391783263525
2026-08-04T20-28-08_tanh_8_67,200,100,5,tanh,8,1,0.0001191,0.0148571,0.0001728,0.0184162,0.0001316,0.0155248,0.8944423199637065,-0.0200503381518615,-14.984079614968971,0.7818332036121294,-0.4191456543831496
2026-08-04T20-28-08_tanh_8_68,200,100,5,tanh,8,1,7.02e-05,0.0123044,0.0004762,0.0275997,0.0005057,0.024725,0.8889372125260409,-0.0134146431586803,-15.567312688855637,0.775921391663396,-1.361933232513885
2026-08-04T20-28-08_tanh_8_69,200,100,5,tanh,8,1,0.000102,0.0149001,7.28e-05,0.0129792,0.0001212,0.0169444,0.8935603328183097,-0.0111391737333654,-15.87363257246073,0.7746775031137242,-0.4380470025255668
2026-08-04T20-28-08_tanh_8_70,200,100,5,tanh,8,1,0.0001366,0.0170908,8.66e-05,0.0135469,8.71e-05,0.0143848,0.8785170224802231,-0.0183174940606925,-15.641472515369465,0.7682494640751727,-0.2728277020813612
2026-08-04T20-28-08_tanh_8_71,200,100,5,tanh,8,1,1.38e-05,0.0054439,7.32e-05,0.0098372,1.15e-05,0.0054135,0.9036664032975086,-0.0116712536407162,-15.150943520575009,0.7877900859682597,-0.3247261184627809
2026-08-04T20-28-08_tanh_8_72,200,100,5,tanh,8,1,4.24e-05,0.009199,0.0001294,0.0152494,0.0001017,0.0107507,0.905144329846116,-0.0131018558067881,-16.7928981778947,0.7786158352793139,-0.3457293363634878
2026-08-04T20-28-08_tanh_8_73,200,100,5,tanh,8,1,0.0001738,0.0196951,0.0001572,0.0202998,9.99e-05,0.0142977,0.8836573887365964,-0.0143868592847175,-18.413358960612108,0.7082782223861941,-0.4752392600000904
2026-08-04T20-28-08_tanh_8_74,200,100,5,tanh,8,1,6.27e-05,0.0117971,7.3e-05,0.0133016,0.0002668,0.0201251,0.8925205846041973,-0.0175066506309728,-16.128335842054792,0.7675395304530462,-0.3462405005784147
2026-08-04T20-28-08_tanh_8_75,200,100,5,tanh,8,1,6.49e-05,0.0114733,3.9e-05,0.0101658,0.0001266,0.0141961,0.9007808633179673,-0.0222749489168674,-16.104817134017154,0.7659438940036026,-0.2681843923109578
2026-08-04T20-28-08_tanh_8_76,200,100,5,tanh,8,1,8.21e-05,0.0135489,0.000154,0.0150953,8.58e-05,0.0145931,0.8866999883466615,-0.0113902440140044,-16.86803024097799,0.7654153109145767,-0.4015928750657426
2026-08-04T20-28-08_tanh_8_77,200,100,5,tanh,8,1,8.45e-05,0.0131362,6.08e-05,0.0122739,6.88e-05,0.0132622,0.9045430712361998,-0.0141194319230014,-14.96982796574699,0.7985949445874185,-0.2487530941600647
2026-08-04T20-28-08_tanh_8_78,200,100,5,tanh,8,1,1.51e-05,0.0056688,9.83e-05,0.0121346,3.43e-05,0.0076674,0.9049849485359708,-0.0205839326885749,-15.424442012708209,0.7906508215316997,-0.253871315348973
2026-08-04T20-28-08_tanh_8_79,200,100,5,tanh,8,1,9.3e-05,0.0130419,0.0001371,0.016596,0.000107,0.0149654,0.8992562128771514,-0.0059826807724897,-15.627224056655583,0.7657810216789405,-0.4199319617877772
2026-08-04T20-28-08_tanh_8_80,200,100,5,tanh,8,1,0.0001853,0.0188921,0.0003994,0.0272065,0.0002695,0.0237012,0.8359683241135091,-0.0110747063752246,-16.175434341990744,0.7602221286167125,-0.7026985226534166
2026-08-04T20-28-08_tanh_8_81,200,100,5,tanh,8,1,2.87e-05,0.0077329,2.67e-05,0.0081408,0.0001782,0.0161343,0.9021972515331956,-0.0132637276869336,-15.3728519370646,0.7853962150347689,-0.331242259730331
2026-08-04T20-28-08_tanh_8_82,200,100,5,tanh,8,1,9.53e-05,0.0128547,0.0003326,0.0198407,3.31e-05,0.0096937,0.8516895541614211,-0.0157373274489663,-15.767536208937065,0.7656482755612136,-0.3104374873708043
2026-08-04T20-28-08_tanh_8_83,200,100,5,tanh,8,1,9.03e-05,0.0130074,0.0001009,0.0154203,0.000215,0.0175815,0.8700604045897121,-0.0175469191531729,-15.23297301668479,0.7786153297213916,-0.3990950725010844
2026-08-04T20-28-08_tanh_8_84,200,100,5,tanh,8,1,3.85e-05,0.0089989,2.59e-05,0.0079488,2.99e-05,0.0088533,0.9084646245757912,-0.0181158230004314,-15.816872610366165,0.7741870054837445,-0.3831738219196184
2026-08-04T20-28-08_tanh_8_85,200,100,5,tanh,8,1,0.0001184,0.0153676,6.44e-05,0.0127608,0.0002199,0.0210209,0.8986776428184611,-0.0184921766110139,-15.753508214720569,0.7661498300808377,-0.3004258358633727
2026-08-04T20-28-08_tanh_8_86,200,100,5,tanh,8,1,9.9e-05,0.0139384,0.0002593,0.018254,0.0003348,0.0231114,0.8960273481937217,-0.0206411212640557,-15.63226432373988,0.770274114862033,-0.3212492952442868
2026-08-04T20-28-08_tanh_8_87,200,100,5,tanh,8,1,6.98e-05,0.0122179,0.0004879,0.0272469,0.0006158,0.0268382,0.8970737348324264,-0.0125529105108392,-16.87875980483121,0.7487036280450275,-0.4423095896861662
2026-08-04T20-28-08_tanh_8_88,200,100,5,tanh,8,1,2.87e-05,0.0080896,3.47e-05,0.0087976,1.4e-05,0.0060573,0.9016252271541152,-0.007887415831756,-14.307767572487432,0.8022687909000219,-0.2761133021205831
2026-08-04T20-28-08_tanh_8_89,200,100,5,tanh,8,1,0.0001813,0.0194167,0.0001975,0.0195213,0.0002037,0.0202138,0.8902720286398219,-0.0068788413664331,-14.0595861675282,0.8074794762256261,-0.2931773542805976
2026-08-04T20-28-08_tanh_8_90,200,100,5,tanh,8,1,0.0001263,0.0159557,7.37e-05,0.0139545,0.0001071,0.014861,0.8514869280672734,-0.0168130513690351,-15.87405213295322,0.7954823516372321,-0.6324265731653926
2026-08-04T20-28-08_tanh_8_91,200,100,5,tanh,8,1,5.16e-05,0.0103652,4.91e-05,0.0110959,5.08e-05,0.0112715,0.8962804325706774,-0.0172651355903588,-14.279317379488868,0.7996372383867186,-0.4891829588904056
2026-08-04T20-28-08_tanh_8_92,200,100,5,tanh,8,1,9.54e-05,0.0148748,0.0001164,0.0152852,0.0001985,0.0206314,0.8692615051491066,-0.0099304248108556,-15.651256667369944,0.7424091044236436,-0.5851264572849157
2026-08-04T20-28-08_tanh_8_93,200,100,5,tanh,8,1,8.58e-05,0.0129979,0.0004524,0.0250278,0.0006795,0.0268751,0.9114096185593348,-0.0113344452463948,-16.016596065698273,0.7833067030051952,-0.5651800345198736
2026-08-04T20-28-08_tanh_8_94,200,100,5,tanh,8,1,4.56e-05,0.0094178,5.56e-05,0.0109877,7.4e-05,0.0117312,0.8904972875329777,-0.0159914916472812,-15.057978261545504,0.8022485286923485,-0.3123837505298282
2026-08-04T20-28-08_tanh_8_95,200,100,5,tanh,8,1,5.66e-05,0.0108446,6.84e-05,0.0105141,2.51e-05,0.0076122,0.9018650917067136,-0.016275759953652,-15.066634189796757,0.7862961741750424,-0.2689718818074987
2026-08-04T20-28-08_tanh_8_96,200,100,5,tanh,8,1,4.82e-05,0.0103252,3.73e-05,0.0099265,0.0002402,0.0171865,0.9046035375578056,-0.0152202001415691,-16.066864852997004,0.7652624228671017,-0.3282030517923856
2026-08-04T20-28-08_tanh_8_97,200,100,5,tanh,8,1,3.9e-05,0.0091586,0.0001042,0.0118853,6.05e-05,0.0107502,0.8533601289454659,-0.0093766546156705,-15.726269145664602,0.7778913987568057,-0.3096250325315169
2026-08-04T20-28-08_tanh_8_98,200,100,5,tanh,8,1,0.0002924,0.0251886,0.0004743,0.0318466,0.0004532,0.029934,0.1677684212413203,-0.10835807472001,-14.106527980852416,0.8272627539852812,-0.2039194724441889
2026-08-04T20-28-08_tanh_8_99,200,100,5,tanh,8,1,0.0003082,0.0257939,0.0003971,0.0284385,0.0011125,0.0382756,0.8508411759837224,-0.0146492503297686,-17.4176534716843,0.735016750407204,-0.6230562004957269
2026-08-04T20-28-08_tanh_8_100,200,100,5,tanh,8,1,0.000163,0.0184253,0.0001441,0.0198059,0.0001006,0.0165751,0.8798693981191124,-0.0088490668834001,-14.777388958167796,0.7898436827022188,-0.7263034781094053
2026-08-05T01-20-56_tanh_16_1,200,100,5,tanh,16,1,6e-06,0.0032876,2.8e-06,0.0023228,5.9e-06,0.0034604,0.9110008036093992,-0.0141334346538298,-14.810291132860936,0.8094748239340518,-0.3769831285889535
2026-08-05T01-20-56_tanh_16_2,200,100,5,tanh,16,1,4e-06,0.0029437,8.2e-06,0.00395,4.7e-06,0.0033563,0.9026397124793448,-0.0151665081889594,-15.266338063817532,0.7743232854882256,-0.490990487167554
2026-08-05T01-20-56_tanh_16_3,200,100,5,tanh,16,1,6.7e-06,0.0037836,5.5e-06,0.003863,3.5e-06,0.0029401,0.9005668776599706,-0.019325845067605,-15.57996657217304,0.7675460344257188,-0.2626409451725259
2026-08-05T01-20-56_tanh_16_4,200,100,5,tanh,16,1,3.1e-06,0.0024775,1.38e-05,0.0040481,3.8e-06,0.0025796,0.8970430822391042,-0.0025674263272411,-14.884617471777776,0.7924520789563452,-0.4382942091412206
2026-08-05T01-20-56_tanh_16_5,200,100,5,tanh,16,1,2.3e-06,0.002207,8e-06,0.0038335,5.9e-06,0.0033344,0.9014276573017538,-0.0145406425914881,-14.861773999454517,0.7909172661131486,-0.2882465231936304
2026-08-05T01-20-56_tanh_16_6,200,100,5,tanh,16,1,7.3e-06,0.0039496,9.6e-06,0.0048269,4.7e-06,0.0033403,0.8856420271052416,-0.0094891247582045,-14.880343371161803,0.8006333644752551,-0.3469270159260407
2026-08-05T01-20-56_tanh_16_7,200,100,5,tanh,16,1,9.5e-06,0.0042241,2.3e-06,0.0023837,5.8e-06,0.0034292,0.8673855676029832,-0.0102207276656367,-14.17372209206965,0.7939818720293335,-0.2874680489851721
2026-08-05T01-20-56_tanh_16_8,200,100,5,tanh,16,1,6.2e-06,0.0036551,0.0001934,0.0124753,2.88e-05,0.0064573,0.8973393182225522,-0.0154680204383217,-14.204487418529895,0.7904766857690197,-0.831318948490628
2026-08-05T01-20-56_tanh_16_9,200,100,5,tanh,16,1,5.6e-06,0.0035902,5.3e-06,0.0035089,3.7e-06,0.003126,0.9109236335568096,-0.0170260037130727,-15.595183393103255,0.7846116657008622,-0.3397562700149176
2026-08-05T01-20-56_tanh_16_10,200,100,5,tanh,16,1,5.8e-06,0.0036645,1.11e-05,0.004442,8.9e-06,0.0041113,0.903865053803438,-0.01478821811111,-14.935682639065297,0.791704017379003,-0.5144679398958424
2026-08-05T01-20-56_tanh_16_11,200,100,5,tanh,16,1,4.4e-06,0.0031147,4.08e-05,0.0058813,3.2e-06,0.0029052,0.8898308751366892,-0.0119245241738564,-15.064639002569866,0.7943402510924138,-0.5652395221599033
2026-08-05T01-20-56_tanh_16_12,200,100,5,tanh,16,1,9.8e-06,0.004658,7.7e-06,0.0040896,9.8e-06,0.0049884,0.9010345424820912,-0.0103292624307677,-12.891374703711843,0.8059276508584261,-0.4611287919986706
2026-08-05T01-20-56_tanh_16_13,200,100,5,tanh,16,1,2.8e-06,0.0025037,2.8e-06,0.0026696,6.5e-06,0.0034023,0.9022067079135384,-0.0141488485390454,-15.322281327085935,0.7981451125891617,-0.5596386187867647
2026-08-05T01-20-56_tanh_16_14,200,100,5,tanh,16,1,4.5e-06,0.0030408,4.3e-06,0.0033497,3.5e-06,0.0029402,0.90098168410757,-0.0085831966078052,-14.761021858306645,0.7944514613510117,-0.4330372844593178
2026-08-05T01-20-56_tanh_16_15,200,100,5,tanh,16,1,2.6e-06,0.0024179,3.6e-06,0.0028409,2.89e-05,0.0056575,0.8880449944392994,-0.0061533505717265,-14.301254226122666,0.7868962042617527,-0.3686485896229508
2026-08-05T01-20-56_tanh_16_16,200,100,5,tanh,16,1,4.7e-06,0.0033404,1.07e-05,0.0043621,6.43e-05,0.0062686,0.9032764093785048,-0.0094141545953784,-14.466987749037251,0.7987951903987078,-0.4540952286674232
2026-08-05T01-20-56_tanh_16_17,200,100,5,tanh,16,1,4.1e-06,0.00304,1.23e-05,0.0046865,6.9e-06,0.003916,0.9128201010793796,-0.0105146031149428,-14.94764354563656,0.7986476724984238,-0.4835995188222003
2026-08-05T01-20-56_tanh_16_18,200,100,5,tanh,16,1,4e-06,0.0028494,4.4e-06,0.0032524,2.9e-06,0.0025745,0.9023373221543054,-0.0116065665890435,-14.331450617252386,0.7874644817111677,-0.5131513805337018
2026-08-05T01-20-56_tanh_16_19,200,100,5,tanh,16,1,5.5e-06,0.0033736,4.3e-06,0.0032714,7.1e-06,0.0042263,0.900365901127706,-0.0104441117057351,-14.38179313405738,0.805439125629136,-0.6056856045106246
2026-08-05T01-20-56_tanh_16_20,200,100,5,tanh,16,1,3.7e-06,0.0028383,1.04e-05,0.0042887,4.3e-06,0.0030275,0.905389472972694,-0.0089723235440169,-14.087309695995916,0.8002669766230129,-0.759905077084953
2026-08-05T01-20-56_tanh_16_21,200,100,5,tanh,16,1,3e-06,0.0025611,3.1e-06,0.0028148,1.15e-05,0.0041856,0.8998333661777901,-0.008061571255231,-15.294748071181138,0.7754228917888322,-0.3155632455167761
2026-08-05T01-20-56_tanh_16_22,200,100,5,tanh,16,1,7.4e-06,0.0039598,5.2e-06,0.0033177,4.9e-06,0.0033211,0.9024550023211166,-0.0088276945130026,-14.85907443627178,0.7879683036886698,-0.3723493683037865
2026-08-05T01-20-56_tanh_16_23,200,100,5,tanh,16,1,4.7e-06,0.0032168,3.19e-05,0.0057192,1.04e-05,0.0045708,0.9061766539045648,-0.0077089561295439,-14.91390992961988,0.7898911755912057,-0.3810599723755537
